sample,cropped_percentage,rmse_org,rel_org,rmse_cropped,rel_cropped
office/rgb_00031.jpg office/sync_depth_00031.png 518.8579,50,0.5961334,0.13344793,1.5918862,0.41330054
office/rgb_00032.jpg office/sync_depth_00032.png 518.8579,50,0.33398223,0.18864578,0.40394822,0.23079127
office/rgb_00033.jpg office/sync_depth_00033.png 518.8579,50,0.26638666,0.0824724,1.1713787,0.3818905
office/rgb_00034.jpg office/sync_depth_00034.png 518.8579,50,0.50679475,0.079927385,2.7321494,0.48159844
office/rgb_00035.jpg office/sync_depth_00035.png 518.8579,50,0.64866763,0.13170642,2.628442,0.5108519
office/rgb_00036.jpg office/sync_depth_00036.png 518.8579,50,0.18955468,0.043812852,0.9877087,0.30273587
office/rgb_00038.jpg office/sync_depth_00038.png 518.8579,50,0.36075267,0.12753029,1.1219572,0.3189466
office/rgb_00039.jpg office/sync_depth_00039.png 518.8579,50,0.2911841,0.10309981,1.2628455,0.43478322
office/rgb_00040.jpg office/sync_depth_00040.png 518.8579,50,0.5765088,0.23615839,1.3429763,0.43555433
office/rgb_00041.jpg office/sync_depth_00041.png 518.8579,50,0.21738772,0.101708345,0.32292095,0.15579057
office/rgb_00042.jpg office/sync_depth_00042.png 518.8579,50,0.17474039,0.060890075,0.96231025,0.37122196
office/rgb_00270.jpg office/sync_depth_00270.png 518.8579,50,0.9891663,0.32291514,1.5123456,0.35495955
office/rgb_00271.jpg office/sync_depth_00271.png 518.8579,50,0.5357721,0.105846286,1.880374,0.32563233
office/rgb_00611.jpg office/sync_depth_00611.png 518.8579,50,0.38248947,0.104202665,0.7662774,0.23621747
office/rgb_00612.jpg office/sync_depth_00612.png 518.8579,50,0.40153673,0.12178206,0.8156176,0.28045425
office/rgb_00616.jpg office/sync_depth_00616.png 518.8579,50,0.4868081,0.17536908,0.49563548,0.18154481
office/rgb_00617.jpg office/sync_depth_00617.png 518.8579,50,0.5323674,0.21071689,0.6681897,0.22290152
office/rgb_00618.jpg office/sync_depth_00618.png 518.8579,50,0.32404995,0.17728001,0.28320056,0.1326309
office/rgb_00619.jpg office/sync_depth_00619.png 518.8579,50,0.4164596,0.19294123,0.746162,0.26967433
office/rgb_00620.jpg office/sync_depth_00620.png 518.8579,50,0.6266694,0.34575245,0.16567577,0.07364785
office/rgb_00632.jpg office/sync_depth_00632.png 518.8579,50,0.8457873,0.20561029,1.1302085,0.3386024
office/rgb_00633.jpg office/sync_depth_00633.png 518.8579,50,0.6698627,0.19652645,0.8043621,0.24491778
office/rgb_00634.jpg office/sync_depth_00634.png 518.8579,50,0.44995928,0.11273292,1.0398613,0.26482615
office/rgb_00635.jpg office/sync_depth_00635.png 518.8579,50,0.325034,0.12632236,0.87532437,0.26780674
office/rgb_00636.jpg office/sync_depth_00636.png 518.8579,50,0.32213444,0.14760013,0.45514837,0.18636404
office/rgb_00637.jpg office/sync_depth_00637.png 518.8579,50,0.35688058,0.15107284,0.5635,0.2318432
office/rgb_00037.jpg office/sync_depth_00037.png 518.8579,50,0.37940362,0.07566002,0.42733723,0.15927194
office_kitchen/rgb_00410.jpg office_kitchen/sync_depth_00410.png 518.8579,50,0.37409636,0.10921246,1.045632,0.30975303
office_kitchen/rgb_00411.jpg office_kitchen/sync_depth_00411.png 518.8579,50,0.31185076,0.12212065,0.86188996,0.26202762
office_kitchen/rgb_00412.jpg office_kitchen/sync_depth_00412.png 518.8579,50,0.22917186,0.101009265,0.69930154,0.30673552
office_kitchen/rgb_00413.jpg office_kitchen/sync_depth_00413.png 518.8579,50,0.57045186,0.13297471,1.2902073,0.24146344
playroom/rgb_00429.jpg playroom/sync_depth_00429.png 518.8579,50,0.6139804,0.0810618,2.2670991,0.41714817
playroom/rgb_00430.jpg playroom/sync_depth_00430.png 518.8579,50,0.65151256,0.11098052,1.4261688,0.31793585
playroom/rgb_00431.jpg playroom/sync_depth_00431.png 518.8579,50,0.40642318,0.13612494,0.9537332,0.25713333
playroom/rgb_00432.jpg playroom/sync_depth_00432.png 518.8579,50,0.67279124,0.14625597,1.3968534,0.34089524
playroom/rgb_00433.jpg playroom/sync_depth_00433.png 518.8579,50,0.2267931,0.06693604,0.8446916,0.23518537
playroom/rgb_00434.jpg playroom/sync_depth_00434.png 518.8579,50,0.22446898,0.0496354,0.68654597,0.14978941
playroom/rgb_00440.jpg playroom/sync_depth_00440.png 518.8579,50,0.7251106,0.24895851,1.2201366,0.4157181
playroom/rgb_00441.jpg playroom/sync_depth_00441.png 518.8579,50,0.88967335,0.25247625,1.679318,0.4411322
playroom/rgb_00442.jpg playroom/sync_depth_00442.png 518.8579,50,0.34377643,0.11022229,0.93180245,0.2769564
playroom/rgb_00443.jpg playroom/sync_depth_00443.png 518.8579,50,0.41093618,0.1295858,0.41553152,0.120249666
playroom/rgb_00444.jpg playroom/sync_depth_00444.png 518.8579,50,0.51890343,0.18835764,0.42826506,0.15387438
playroom/rgb_00445.jpg playroom/sync_depth_00445.png 518.8579,50,0.19253778,0.078081176,0.90781903,0.32632065
playroom/rgb_00446.jpg playroom/sync_depth_00446.png 518.8579,50,0.45361415,0.17056374,0.29754862,0.07726563
playroom/rgb_00447.jpg playroom/sync_depth_00447.png 518.8579,50,0.3020045,0.17360464,0.21976276,0.1426757
reception_room/rgb_00461.jpg reception_room/sync_depth_00461.png 518.8579,50,0.28331178,0.112909615,0.6573612,0.21008451
reception_room/rgb_00462.jpg reception_room/sync_depth_00462.png 518.8579,50,0.298861,0.114380196,0.610766,0.20828965
reception_room/rgb_00463.jpg reception_room/sync_depth_00463.png 518.8579,50,0.24575731,0.089459166,0.90036917,0.26949573
reception_room/rgb_00464.jpg reception_room/sync_depth_00464.png 518.8579,50,0.2971911,0.103189826,0.71541464,0.22530578
reception_room/rgb_00465.jpg reception_room/sync_depth_00465.png 518.8579,50,0.31874555,0.09954561,0.54539436,0.16784313
study/rgb_00468.jpg study/sync_depth_00468.png 518.8579,50,0.8141652,0.24190721,2.84999,0.50569665
study/rgb_00469.jpg study/sync_depth_00469.png 518.8579,50,0.26711413,0.09037301,1.0926546,0.3408217
study/rgb_00470.jpg study/sync_depth_00470.png 518.8579,50,0.2572386,0.15719722,0.6096954,0.19518249
study/rgb_00471.jpg study/sync_depth_00471.png 518.8579,50,0.25456268,0.09093285,1.1325059,0.3919468
study/rgb_00472.jpg study/sync_depth_00472.png 518.8579,50,0.26040006,0.07461219,1.1261251,0.32088804
study/rgb_00473.jpg study/sync_depth_00473.png 518.8579,50,0.4980718,0.19691247,0.51387364,0.17787594
study/rgb_00474.jpg study/sync_depth_00474.png 518.8579,50,0.24613883,0.07923035,0.84100384,0.2681595
study/rgb_00475.jpg study/sync_depth_00475.png 518.8579,50,0.3114588,0.13565744,0.9634956,0.3009012
study/rgb_00476.jpg study/sync_depth_00476.png 518.8579,50,0.21222685,0.07643005,0.83986926,0.27735677
study/rgb_00643.jpg study/sync_depth_00643.png 518.8579,50,0.24581175,0.12815402,0.29409936,0.13737163
study/rgb_00644.jpg study/sync_depth_00644.png 518.8579,50,0.46798652,0.19948483,0.282522,0.09120848
study_room/rgb_00272.jpg study_room/sync_depth_00272.png 518.8579,50,1.8662605,0.18962996,4.2883134,0.57838154
study_room/rgb_00278.jpg study_room/sync_depth_00278.png 518.8579,50,1.1153508,0.23511398,1.5209183,0.2705408
bathroom/rgb_00045.jpg bathroom/sync_depth_00045.png 518.8579,25,0.37215155,0.29301113,0.16811097,0.1192343
bathroom/rgb_00046.jpg bathroom/sync_depth_00046.png 518.8579,25,0.22806647,0.07397757,0.26178193,0.10097748
bathroom/rgb_00507.jpg bathroom/sync_depth_00507.png 518.8579,25,0.2588025,0.092090584,0.53140664,0.20721091
bathroom/rgb_00508.jpg bathroom/sync_depth_00508.png 518.8579,25,0.36572435,0.14757034,0.56481165,0.16726668
bathroom/rgb_00509.jpg bathroom/sync_depth_00509.png 518.8579,25,0.2637082,0.1110229,0.3139479,0.11299932
bathroom/rgb_00510.jpg bathroom/sync_depth_00510.png 518.8579,25,0.2616809,0.12730339,0.30832568,0.091062546
bathroom/rgb_00511.jpg bathroom/sync_depth_00511.png 518.8579,25,0.20641968,0.119008735,0.2608561,0.09529986
bathroom/rgb_00512.jpg bathroom/sync_depth_00512.png 518.8579,25,0.08644054,0.04469463,0.39080018,0.19257025
bathroom/rgb_00649.jpg bathroom/sync_depth_00649.png 518.8579,25,0.33385292,0.18669747,0.29948208,0.1324025
bathroom/rgb_00650.jpg bathroom/sync_depth_00650.png 518.8579,25,0.1845495,0.11520094,0.07889073,0.03600198
bathroom/rgb_00655.jpg bathroom/sync_depth_00655.png 518.8579,25,0.19864145,0.08979866,0.2595682,0.1014904
bathroom/rgb_00656.jpg bathroom/sync_depth_00656.png 518.8579,25,0.2653075,0.10793748,0.130911,0.049519673
bathroom/rgb_00657.jpg bathroom/sync_depth_00657.png 518.8579,25,0.588914,0.43748805,0.39702165,0.28266618
bathroom/rgb_00662.jpg bathroom/sync_depth_00662.png 518.8579,25,0.16277124,0.08336625,0.22538805,0.05297356
bathroom/rgb_00663.jpg bathroom/sync_depth_00663.png 518.8579,25,0.17921846,0.08375432,0.32911795,0.192492
bathroom/rgb_00667.jpg bathroom/sync_depth_00667.png 518.8579,25,0.25533816,0.064488016,0.49051288,0.1189544
bathroom/rgb_00668.jpg bathroom/sync_depth_00668.png 518.8579,25,0.2536302,0.057729684,0.5817636,0.22735974
bathroom/rgb_00670.jpg bathroom/sync_depth_00670.png 518.8579,25,0.47407877,0.06732388,0.78576404,0.20747828
bathroom/rgb_00671.jpg bathroom/sync_depth_00671.png 518.8579,25,0.30809975,0.05127593,0.5860016,0.19308308
bathroom/rgb_00672.jpg bathroom/sync_depth_00672.png 518.8579,25,0.19368298,0.05429212,0.52746964,0.16884762
bathroom/rgb_00675.jpg bathroom/sync_depth_00675.png 518.8579,25,0.30216548,0.15100673,0.2197739,0.09520694
bathroom/rgb_00676.jpg bathroom/sync_depth_00676.png 518.8579,25,0.2624429,0.17058638,0.07626559,0.034549996
bathroom/rgb_00677.jpg bathroom/sync_depth_00677.png 518.8579,25,0.28360882,0.15618435,0.17309791,0.07134088
bathroom/rgb_00678.jpg bathroom/sync_depth_00678.png 518.8579,25,0.17343172,0.052548233,0.24011128,0.06453169
bathroom/rgb_00679.jpg bathroom/sync_depth_00679.png 518.8579,25,0.17764962,0.057647187,0.3482968,0.1437526
bathroom/rgb_00680.jpg bathroom/sync_depth_00680.png 518.8579,25,0.21666515,0.062440936,0.35028926,0.12622371
bathroom/rgb_00685.jpg bathroom/sync_depth_00685.png 518.8579,25,0.53465444,0.16149041,1.0834608,0.35800314
bathroom/rgb_00686.jpg bathroom/sync_depth_00686.png 518.8579,25,0.4219237,0.13525198,0.55309373,0.15057439
bathroom/rgb_00687.jpg bathroom/sync_depth_00687.png 518.8579,25,0.32939315,0.19842626,0.33204564,0.06798175
bathroom/rgb_00688.jpg bathroom/sync_depth_00688.png 518.8579,25,0.1759761,0.09522399,0.3285795,0.1822144
bathroom/rgb_00689.jpg bathroom/sync_depth_00689.png 518.8579,25,0.34024996,0.1805242,0.5140101,0.24737962
bathroom/rgb_00692.jpg bathroom/sync_depth_00692.png 518.8579,25,0.34971565,0.16129851,0.15008335,0.037403006
bathroom/rgb_00693.jpg bathroom/sync_depth_00693.png 518.8579,25,0.32421407,0.21077526,0.0679607,0.03595766
bathroom/rgb_00696.jpg bathroom/sync_depth_00696.png 518.8579,25,0.3876279,0.24298927,0.2489165,0.07419817
bathroom/rgb_00669.jpg bathroom/sync_depth_00669.png 518.8579,25,0.4088713,0.1483214,0.73702896,0.11681171
bathroom/rgb_00697.jpg bathroom/sync_depth_00697.png 518.8579,25,0.49017492,0.18784493,0.6612658,0.2753278
bathroom/rgb_00698.jpg bathroom/sync_depth_00698.png 518.8579,25,0.36635312,0.16329889,0.17629156,0.057834513
bathroom/rgb_00705.jpg bathroom/sync_depth_00705.png 518.8579,25,0.39319625,0.23580141,0.35732865,0.16088815
bathroom/rgb_00706.jpg bathroom/sync_depth_00706.png 518.8579,25,0.1647107,0.09737986,0.13073257,0.06584388
bathroom/rgb_00707.jpg bathroom/sync_depth_00707.png 518.8579,25,0.3701355,0.21945737,0.23762427,0.052984606
bathroom/rgb_00708.jpg bathroom/sync_depth_00708.png 518.8579,25,0.38249058,0.21623635,0.15428102,0.054575454
bathroom/rgb_00709.jpg bathroom/sync_depth_00709.png 518.8579,25,0.50569737,0.3223742,0.43168467,0.25559825
bathroom/rgb_00710.jpg bathroom/sync_depth_00710.png 518.8579,25,0.21347055,0.10728788,0.24589425,0.057931475
bathroom/rgb_00711.jpg bathroom/sync_depth_00711.png 518.8579,25,0.28854924,0.107037775,0.1597258,0.046768878
bathroom/rgb_00712.jpg bathroom/sync_depth_00712.png 518.8579,25,0.36012343,0.15275808,0.5889521,0.2271174
bathroom/rgb_00716.jpg bathroom/sync_depth_00716.png 518.8579,25,0.18976249,0.14409761,0.14452124,0.060064577
bathroom/rgb_00717.jpg bathroom/sync_depth_00717.png 518.8579,25,0.41783333,0.27556992,0.18991439,0.122127935
bathroom/rgb_00723.jpg bathroom/sync_depth_00723.png 518.8579,25,0.32434654,0.12498923,0.5666528,0.227952
bathroom/rgb_00724.jpg bathroom/sync_depth_00724.png 518.8579,25,0.12717128,0.045879826,0.5070352,0.17664176
bathroom/rgb_00725.jpg bathroom/sync_depth_00725.png 518.8579,25,0.13145094,0.061979927,0.25556368,0.11495131
bathroom/rgb_00726.jpg bathroom/sync_depth_00726.png 518.8579,25,0.23214562,0.08291927,0.2569667,0.08624358
bathroom/rgb_00727.jpg bathroom/sync_depth_00727.png 518.8579,25,0.20830457,0.11095684,0.15020697,0.056970056
bathroom/rgb_00730.jpg bathroom/sync_depth_00730.png 518.8579,25,0.5438533,0.27999622,0.62174815,0.18395294
bathroom/rgb_00731.jpg bathroom/sync_depth_00731.png 518.8579,25,0.21642077,0.12779865,0.122199215,0.06526976
bathroom/rgb_00732.jpg bathroom/sync_depth_00732.png 518.8579,25,0.13846391,0.05676135,0.41472638,0.19032317
bathroom/rgb_00733.jpg bathroom/sync_depth_00733.png 518.8579,25,0.5147874,0.39918196,0.41162115,0.28445166
bathroom/rgb_00742.jpg bathroom/sync_depth_00742.png 518.8579,25,0.25505418,0.11885698,0.23941088,0.076828696
bathroom/rgb_00743.jpg bathroom/sync_depth_00743.png 518.8579,25,0.27769276,0.17768306,0.17510603,0.08057319
bedroom/rgb_00055.jpg bedroom/sync_depth_00055.png 518.8579,25,0.15212984,0.06741588,0.40445226,0.14733373
bedroom/rgb_00056.jpg bedroom/sync_depth_00056.png 518.8579,25,0.27454183,0.15334322,0.21005313,0.10233464
bedroom/rgb_00058.jpg bedroom/sync_depth_00058.png 518.8579,25,0.14061336,0.04543848,0.35358658,0.1400335
bedroom/rgb_00059.jpg bedroom/sync_depth_00059.png 518.8579,25,0.2366324,0.11090355,0.23549072,0.09270899
bedroom/rgb_00060.jpg bedroom/sync_depth_00060.png 518.8579,25,0.1570952,0.06403406,0.46536642,0.21044987
bedroom/rgb_00061.jpg bedroom/sync_depth_00061.png 518.8579,25,0.18288009,0.09603992,0.3140168,0.15691234
bedroom/rgb_00062.jpg bedroom/sync_depth_00062.png 518.8579,25,0.2506076,0.11487088,0.18273255,0.07033965
bedroom/rgb_00075.jpg bedroom/sync_depth_00075.png 518.8579,25,0.33161473,0.12573901,0.46798593,0.11965583
bedroom/rgb_00076.jpg bedroom/sync_depth_00076.png 518.8579,25,0.5776608,0.1860221,0.5278606,0.16942598
bedroom/rgb_00077.jpg bedroom/sync_depth_00077.png 518.8579,25,0.1860197,0.09796486,0.21535301,0.08242856
bedroom/rgb_00078.jpg bedroom/sync_depth_00078.png 518.8579,25,0.10906284,0.03437352,0.30047527,0.1248104
bedroom/rgb_00170.jpg bedroom/sync_depth_00170.png 518.8579,25,0.5777992,0.19874813,0.57409245,0.07766072
bedroom/rgb_00171.jpg bedroom/sync_depth_00171.png 518.8579,25,0.63866615,0.19644028,0.8422023,0.107296154
bedroom/rgb_00172.jpg bedroom/sync_depth_00172.png 518.8579,25,0.5224704,0.120774895,0.80951285,0.14625362
bedroom/rgb_00173.jpg bedroom/sync_depth_00173.png 518.8579,25,0.27659276,0.0652437,0.9280579,0.22037308
bedroom/rgb_00174.jpg bedroom/sync_depth_00174.png 518.8579,25,0.33715641,0.18424548,0.33654666,0.1486642
bedroom/rgb_00175.jpg bedroom/sync_depth_00175.png 518.8579,25,0.46073344,0.24175975,0.21072881,0.097348385
bedroom/rgb_00180.jpg bedroom/sync_depth_00180.png 518.8579,25,0.37063158,0.15438175,0.10464902,0.036900215
bedroom/rgb_00181.jpg bedroom/sync_depth_00181.png 518.8579,25,0.093893304,0.028523616,0.3260034,0.13508876
bedroom/rgb_00182.jpg bedroom/sync_depth_00182.png 518.8579,25,0.16132413,0.0763823,0.23154126,0.09421906
bedroom/rgb_00183.jpg bedroom/sync_depth_00183.png 518.8579,25,0.26989314,0.15731671,0.09012074,0.029351408
bedroom/rgb_00184.jpg bedroom/sync_depth_00184.png 518.8579,25,0.1973589,0.05878761,0.35527653,0.13032125
bedroom/rgb_00185.jpg bedroom/sync_depth_00185.png 518.8579,25,0.68508106,0.17989269,0.5775874,0.1201691
bedroom/rgb_00186.jpg bedroom/sync_depth_00186.png 518.8579,25,0.45112973,0.2608861,0.2190121,0.11268215
bedroom/rgb_00187.jpg bedroom/sync_depth_00187.png 518.8579,25,0.28041527,0.14243467,0.09333033,0.03737878
bedroom/rgb_00188.jpg bedroom/sync_depth_00188.png 518.8579,25,0.42690778,0.24504985,0.3118679,0.16763645
bedroom/rgb_00189.jpg bedroom/sync_depth_00189.png 518.8579,25,0.37195376,0.15388037,0.19352579,0.061890207
bedroom/rgb_00190.jpg bedroom/sync_depth_00190.png 518.8579,25,0.32924852,0.19902192,0.2104149,0.114310876
bedroom/rgb_00191.jpg bedroom/sync_depth_00191.png 518.8579,25,0.11505397,0.056920037,0.074656114,0.0337699
bedroom/rgb_00192.jpg bedroom/sync_depth_00192.png 518.8579,25,0.21188968,0.091889806,0.3283755,0.08925396
bedroom/rgb_00219.jpg bedroom/sync_depth_00219.png 518.8579,25,0.18025966,0.046873778,0.5357862,0.16203412
bedroom/rgb_00220.jpg bedroom/sync_depth_00220.png 518.8579,25,0.6731698,0.149349,0.24752171,0.06147425
bedroom/rgb_00221.jpg bedroom/sync_depth_00221.png 518.8579,25,0.67633706,0.20762077,0.16117959,0.046694044
bedroom/rgb_00279.jpg bedroom/sync_depth_00279.png 518.8579,25,0.36911425,0.16941456,0.20647907,0.06195522
bedroom/rgb_00179.jpg bedroom/sync_depth_00179.png 518.8579,25,0.13448764,0.040447757,0.29796064,0.11235039
bedroom/rgb_00280.jpg bedroom/sync_depth_00280.png 518.8579,25,0.33143756,0.11253148,0.23596892,0.057476062
bedroom/rgb_00536.jpg bedroom/sync_depth_00536.png 518.8579,25,0.22637497,0.092477985,0.2813048,0.094314426
bedroom/rgb_00960.jpg bedroom/sync_depth_00960.png 518.8579,25,0.2984484,0.09860756,0.3725625,0.12490143
bedroom/rgb_01000.jpg bedroom/sync_depth_01000.png 518.8579,25,0.23455746,0.104623325,0.37587723,0.11347354
bedroom/rgb_01052.jpg bedroom/sync_depth_01052.png 518.8579,25,0.25419053,0.1449086,0.12371792,0.052211996
bedroom/rgb_01092.jpg bedroom/sync_depth_01092.png 518.8579,25,0.31367832,0.13968241,0.22396195,0.07400179
bedroom/rgb_01122.jpg bedroom/sync_depth_01122.png 518.8579,25,0.43720463,0.19583401,0.25283632,0.091317296
bedroom/rgb_01150.jpg bedroom/sync_depth_01150.png 518.8579,25,0.12405853,0.03123,0.54207987,0.15202707
bedroom/rgb_00281.jpg bedroom/sync_depth_00281.png 518.8579,25,0.73971224,0.2857923,0.43377888,0.15138419
bedroom/rgb_00282.jpg bedroom/sync_depth_00282.png 518.8579,25,0.42990893,0.24597038,0.21662019,0.11073988
bedroom/rgb_00514.jpg bedroom/sync_depth_00514.png 518.8579,25,0.5142391,0.16011648,0.74341834,0.23152824
bedroom/rgb_00515.jpg bedroom/sync_depth_00515.png 518.8579,25,0.40045428,0.16125487,0.31211963,0.1141988
bedroom/rgb_00516.jpg bedroom/sync_depth_00516.png 518.8579,25,0.8659913,0.45264566,0.5100134,0.24053237
bedroom/rgb_00517.jpg bedroom/sync_depth_00517.png 518.8579,25,0.34301594,0.14368305,0.24109995,0.07927198
bedroom/rgb_00518.jpg bedroom/sync_depth_00518.png 518.8579,25,0.4532234,0.20225054,0.34860244,0.1324931
bedroom/rgb_00519.jpg bedroom/sync_depth_00519.png 518.8579,25,0.57076627,0.19180234,0.30467805,0.07555272
bedroom/rgb_00520.jpg bedroom/sync_depth_00520.png 518.8579,25,0.18937904,0.065377004,0.3678735,0.14505984
bedroom/rgb_00521.jpg bedroom/sync_depth_00521.png 518.8579,25,0.237106,0.106575325,0.24277088,0.094090335
bedroom/rgb_00522.jpg bedroom/sync_depth_00522.png 518.8579,25,0.21337342,0.054037586,0.71352106,0.20368497
bedroom/rgb_00523.jpg bedroom/sync_depth_00523.png 518.8579,25,0.1284942,0.036701202,0.6176957,0.21501021
bedroom/rgb_00524.jpg bedroom/sync_depth_00524.png 518.8579,25,0.13757949,0.047963053,0.6026477,0.24466193
bedroom/rgb_00525.jpg bedroom/sync_depth_00525.png 518.8579,25,0.3845788,0.11668662,0.3165949,0.09184746
bedroom/rgb_00530.jpg bedroom/sync_depth_00530.png 518.8579,25,0.16303709,0.062065315,0.23220201,0.09030689
bedroom/rgb_00531.jpg bedroom/sync_depth_00531.png 518.8579,25,0.13481687,0.041240577,0.562422,0.22084513
bedroom/rgb_00532.jpg bedroom/sync_depth_00532.png 518.8579,25,0.14309484,0.047632515,0.4942709,0.18167612
bedroom/rgb_00537.jpg bedroom/sync_depth_00537.png 518.8579,25,0.22461867,0.09137193,0.33816817,0.12312771
